parent_name,parent_smiles,parent_inchi,metabolite_name,metabolite_smiles,metabolite_inchi,enzymes,fingerprint_similarity,reaction_type
Lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,monoethylglycinexylidide,CCNCC(=O)NC1=C(C)C=CC=C1C,WRMRXPASUROZGT-UHFFFAOYSA-N,"Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 3A7",0.92,
Lidocaine,CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,NNJVILVZKWQKPM-UHFFFAOYSA-N,"2,6-Dimethylaniline (2,6-Xylidine)",CC1=CC=CC(C)=C1N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,,0.34,
Venlafaxine,COC1=CC=C(C(CN(C)C)C2(O)CCCCC2)C=C1,PNVNVHUZROJLTJ-UHFFFAOYSA-N,Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,KYYIDSXMWOZKMP-UHFFFAOYSA-N,"Cytochrome P450 2D6, Cytochrome P450 2C19",0.96,
Venlafaxine,COC1=CC=C(C(CN(C)C)C2(O)CCCCC2)C=C1,PNVNVHUZROJLTJ-UHFFFAOYSA-N,N-Desmethylvenlafaxine,CNCC(C1=CC=C(OC)C=C1)C1(O)CCCCC1,MKAFOJAJJMUXLW-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2C9",0.95,
Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,KYYIDSXMWOZKMP-UHFFFAOYSA-N,"N,O-Didesmethylvenlafaxine",CNCC(C1=CC=C(O)C=C1)C1(O)CCCCC1,MMSWXJSQCAEDLK-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2C9",0.95,
Desvenlafaxine,CN(C)CC(C1=CC=C(O)C=C1)C1(O)CCCCC1,KYYIDSXMWOZKMP-UHFFFAOYSA-N,O-Desmethylvenlafaxine glucuronide,NCC(C1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1)C1(O)CCCCC1,VNRFTNKWISCOMJ-KUIQUDTGSA-N,,0.49,
Tenofovir disoproxil,CC(C)OC(=O)OCOP(=O)(COC(C)CN1C=NC2=C(N)N=CN=C21)OCOC(=O)OC(C)C,JFVZFKDSXNQEJW-CQSZACIVSA-N,Tenofovir Monophosphate,CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)OP(=O)(O)O,BQDRSOMUPPCKPB-ZCFIWIBFSA-N,"Adenylate kinase 2, mitochondrial, Adenylate kinase 4, mitochondrial",0.76,
Desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,6-alpha-hydroxydesogestrel,C#CC1(O)CCC2C3CC(O)C4=CCCCC4C3C(=C)CC21CC,GHFIULBLMLVLDK-GDLCRWSOSA-N,,0.87,
Desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,16-hydroxy-desogestrel,C#CC1(O)C(O)CC2C3CCC4=CCCCC4C3C(=C)CC21CC,QGTKZJGOIVJHGG-DVUPJZBUSA-N,,0.85,
Desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,Desogestrel-17-sulfate,C#CC1(OS(=O)(=O)[O-])CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,XLVAWWOSRWJYBK-BPIQYHPVSA-M,,0.72,
Desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,15-alpha-hydroxydesogestrel,C#CC1(O)CC(O)C2C3CCC4=CCCCC4C3C(=C)CC21CC,RWVQLLLACWCLQR-YBAWMFKNSA-N,,0.87,
Desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,2-hydroxydesogestrel,C#CC1(O)CCC2C3CCC4=CCC(O)CC4C3C(=C)C(CC)C21,OAJXJBAOKDVIQW-KSVDVDHBSA-N,,0.81,
Desogestrel,C#CC1(O)CCC2C3CCC4=CCCCC4C3C(=C)CC21CC,RPLCPCMSCLEKRS-BPIQYHPVSA-N,3alpha-Hydroxydesogestrel,C#CC1(O)CCC2C3CCC4=CC(O)CCC4C3C(=C)CC21CC,ZMLDTNLDYRJTAZ-JASYKLOUSA-N,"Cytochrome P450 2C9, Cytochrome P450 2C19",0.9,
Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,4-ene-Valproic acid,C=CCC(CCC)C(=O)O,UMYDNZXEHYSVFY-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 2A6, Cytochrome P450 2B6",0.67,
Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,5-Hydroxyvalproic acid,CCCC(CCCO)C(=O)O,ZIWBCJXKYKOLJK-UHFFFAOYSA-N,"Cytochrome P450 3A5, Cytochrome P450 2A6, Cytochrome P450 2C9, Cytochrome P450 2B6",0.82,
Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,3-Hydroxyvalproic acid,CCCC(C(=O)O)C(O)CC,LLPFTSMZBSRZDV-UHFFFAOYSA-N,"Cytochrome P450 3A5, Cytochrome P450 2A6",0.56,
Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,4-Hydroxyvalproic acid,CCCC(CC(C)O)C(=O)O,OASKNPCLIHUTTL-UHFFFAOYSA-N,"Cytochrome P450 3A5, Cytochrome P450 2A6, Cytochrome P450 2C9, Cytochrome P450 2B6",0.63,
Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,2-ene-Valproic acid,CCC=C(CCC)C(=O)O,ZKNJEOBYOLUGKJ-FNORWQNLSA-N,,0.24,
Valproic acid,CCCC(CCC)C(=O)O,NIJJYAXOARWZEE-UHFFFAOYSA-N,(3Z)-2-Propylpent-3-enoic acid (3Z-Ene-VPA),CC=CC(CCC)C(=O)O,WTMAHJABDOHPDJ-HYXAFXHYSA-N,,0.43,
Acetaminophen,CC(=O)NC1=CC=C(O)C=C1,RZVAJINKPMORJF-UHFFFAOYSA-N,Acetaminophen glucuronide,CC(=O)NC1=CC=C(OC2OC(C(=O)O)C(O)C(O)C2O)C=C1,IPROLSVTVHAQLE-BYNIDDHOSA-N,"UDP-glucuronosyltransferase 1-9, UDP-glucuronosyltransferase 1-6, UDP-glucuronosyltransferase 1-1, UDP-glucuronosyltransferase 2B15, UDP-glucuronosyltransferase 1-10",0.22,
Acetaminophen,CC(=O)NC1=CC=C(O)C=C1,RZVAJINKPMORJF-UHFFFAOYSA-N,Acetaminophen sulfate,CC(=O)NC1=CC=C(OS(=O)(=O)O)C=C1,IGTYILLPRJOVFY-UHFFFAOYSA-N,"Sulfotransferase 1A1, Sulfotransferase 1A3/1A4, Bile salt sulfotransferase",0.62,
Codeine,COC1=CC=C2CC3C4C=CC(O)C5OC1=C2C45CCN3C,OROGSEYTTFOCAN-DNJOTXNNSA-N,norcodeine,COC1=CC=C2CC3NCCC45C2=C1OC4C(O)C=CC35,HKOIXWVRNLGFOR-KUYPYUECSA-N,Cytochrome P450 3A4,0.98,
Codeine,COC1=CC=C2CC3C4C=CC(O)C5OC1=C2C45CCN3C,OROGSEYTTFOCAN-DNJOTXNNSA-N,Morphine,CN1CCC23C4=C5C=CC(O)=C4OC2C(O)C=CC3C1C5,BQJCRHHNABKAKU-KBQPJGBKSA-N,Cytochrome P450 2D6,0.99,
Codeine,COC1=CC=C2CC3C4C=CC(O)C5OC1=C2C45CCN3C,OROGSEYTTFOCAN-DNJOTXNNSA-N,Codeine-6-glucuronide,COC1=CC=C2CC3C4C=CC(OC5OC(C(=O)O)C(O)C(O)C5O)C5OC1=C2C45CCN3C,CRWVOYRJXPDBPM-HSCJLHHPSA-N,"UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B4",0.9,
Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,KRMDCWKBEZIMAB-UHFFFAOYSA-N,Nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 2C8",0.99,
Amitriptyline,CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,KRMDCWKBEZIMAB-UHFFFAOYSA-N,E-10-Hydroxyamitriptyline,CN(C)CCC=C1C2=CC=CC=C2CC(O)C2=CC=CC=C12,GHWBJXOKAFHZAI-SFQUDFHCSA-N,"Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 2B6",0.73,
Nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,E-10-Hydroxynortriptyline,CNCCC=C1C2=CC=CC=C2CC(O)C2=CC=CC=C12,VAGXZGJKNUNLHK-LFIBNONCSA-N,Cytochrome P450 2D6,0.73,
Nortriptyline,CNCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,PHVGLTMQBUFIQQ-UHFFFAOYSA-N,Desmethylnortriptyline,NCCC=C1C2=CC=CC=C2CCC2=CC=CC=C12,PTQFRALDEONNOA-UHFFFAOYSA-N,Cytochrome P450 2C19,0.98,
Floxuridine,O=C1NC(=O)N(C2CC(O)C(CO)O2)C=C1F,ODKNJVUHOIMIIZ-RRKCRQDMSA-N,5-fluorouracil,O=C1NC=C(F)C(=O)N1,GHASVSINZRGABV-UHFFFAOYSA-N,"Thymidine phosphorylase, Cytochrome P450 2A6",0.22,
Hydromorphone,CN1CCC23C4=C5C=CC(O)=C4OC2C(=O)CCC3C1C5,WVLOADHCBXTIJK-YNHQPCIGSA-N,Hydromorphone-3-glucuronide,CN1CCC23C4=C5C=CC(OC6OC(C(=O)O)C(O)C(O)C6O)=C4OC2C(=O)CCC3C1C5,VLSHIBYUEOPPRX-UHFFFAOYSA-N,"UDP-glucuronosyltransferase 1-3, UDP-glucuronosyltransferase 2B7",0.87,
Hydromorphone,CN1CCC23C4=C5C=CC(O)=C4OC2C(=O)CCC3C1C5,WVLOADHCBXTIJK-YNHQPCIGSA-N,Norhydromorphone,O=C1CCC2C3CC4=C5C(=C(O)C=C4)OC1C52CCN3,SWIRXSKBBSJXGY-UIHHKEIPSA-N,"Cytochrome P450 3A4, Cytochrome P450 2C9",0.98,
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)O,CGIGDMFJXJATDK-UHFFFAOYSA-N,5-Hydroxyindomethacin,CC1=C(CC(=O)O)C2=C(C=CC(O)=C2)N1C(=O)C1=CC=C(Cl)C=C1,KMLNWQPYFBIALN-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 2C19",0.97,
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)O,CGIGDMFJXJATDK-UHFFFAOYSA-N,Indomethacin acyl glucuronide,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,QCBWEVBGELGABM-CZLVRFMKSA-N,UDP-glucuronosyltransferase 1-1,0.8,
Indomethacin,COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(=O)O,CGIGDMFJXJATDK-UHFFFAOYSA-N,Deacyl indomethacin,COC1=CC2=C(C=C1)NC(C)=C2CC(=O)O,TXWGINUZLBAKDF-UHFFFAOYSA-N,Liver carboxylesterase 1,0.6,
Ipratropium,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)C1=CC=CC=C1)C2,OEXHQOGQTVQTAT-BHIXFJMTSA-N,N-isopropylnortropium methobromide,C=C(C(=O)OC1CC2CCC(C1)[N+]2(C)C(C)C)C1=CC=CC=C1,APBFGXKTZSOWLK-JRJNBHHRSA-N,,0.72,
Ipratropium,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)C1=CC=CC=C1)C2,OEXHQOGQTVQTAT-BHIXFJMTSA-N,Phenylacetic acid,O=C(O)CC1=CC=CC=C1,WLJVXDMOQOGPHL-UHFFFAOYSA-N,,0.2,
Methadone,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,USSIQXCVUWKGNF-UHFFFAOYSA-N,"2-Ethyl-1,5-dimethyl-3,3-diphenylpyrrolinium (EDDP)",CC=C1N(C)C(C)CC1(C1=CC=CC=C1)C1=CC=CC=C1,AJRJPORIQGYFMT-RMOCHZDMSA-N,"Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2C9",0.45,
Olanzapine,CC1=CC2=C(NC3=CC=CC=C3N=C2N2CCN(C)CC2)S1,KVWDHTXUZHCGIO-UHFFFAOYSA-N,7-hydroxyolanzapine,CC1=CC2=C(NC3=C(C=C(O)C=C3)N=C2N2CCN(C)CC2)S1,SMNUCABXNXAPBY-UHFFFAOYSA-N,Cytochrome P450 1A2,0.96,
Olanzapine,CC1=CC2=C(NC3=CC=CC=C3N=C2N2CCN(C)CC2)S1,KVWDHTXUZHCGIO-UHFFFAOYSA-N,2-hydroxymethylolanzapine,CN1CCN(C2=NC3=CC=CC=C3NC3=C2C=C(CO)S3)CC1,FPDIERBPQFAFSI-UHFFFAOYSA-N,Cytochrome P450 2D6,0.95,
Pyrazinamide,NC(=O)C1=NC=CN=C1,IPEHBUMCGVEMRF-UHFFFAOYSA-N,5-hydroxypyrazinamide,NC(=O)C1=CNC(=O)C=N1,XENWQEOTDAQROM-UHFFFAOYSA-N,Aldehyde oxidase,0.69,
Terfenadine,CC(C)(C)C1=CC=C(C(O)CCCN2CCC(C(O)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C=C1,GUGOEEXESWIERI-UHFFFAOYSA-N,fexofenadine,CC(C)(C(=O)O)C1=CC=C(C(O)CCCN2CCC(C(O)(C3=CC=CC=C3)C3=CC=CC=C3)CC2)C=C1,RWTNPBWLLIMQHL-UHFFFAOYSA-N,Cytochrome P450 3A4,0.85,
Trimethadione,CN1C(=O)OC(C)(C)C1=O,IRYJRGCIQBGHIV-UHFFFAOYSA-N,dimethadione,CC1(C)OC(=O)N=C1O,JYJFNDQBESEHJQ-UHFFFAOYSA-N,"Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19",0.17,
Clobazam,CN1C(=O)CC(=O)N(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,CXOXHMZGEKVPMT-UHFFFAOYSA-N,N-desmethylclobazam,O=C1CC(=O)N(C2=CC=CC=C2)C2=C(C=CC(Cl)=C2)N1,RRTVVRIFVKKTJK-UHFFFAOYSA-N,"Cytochrome P450 2C19, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 3A5, Cytochrome P450 3A7, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2D6, Cytochrome P450 2C18",0.85,
Clobazam,CN1C(=O)CC(=O)N(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,CXOXHMZGEKVPMT-UHFFFAOYSA-N,4'-hydroxyclobazam,CN1C(=O)CC(=O)N(C2=CC=C(O)C=C2)C2=C1C=CC(Cl)=C2,NKSXJAYACJZMBM-UHFFFAOYSA-N,"Cytochrome P450 2C18, Cytochrome P450 2C19",0.95,
Tioguanine,NC1=NC(=S)C2=C(N=CN2)N1,WYWHKKSPHMUBEB-UHFFFAOYSA-N,Thioguanosine monophosphate,NC1=NC(=S)C2=C(N1)N(C1OC(COP(=O)(O)O)C(O)C1O)C=N2,BPZXYEUJBFHASJ-UUOKFMHZSA-N,Hypoxanthine-guanine phosphoribosyltransferase,0.34,
Chlorzoxazone,O=C1NC2=C(C=CC(Cl)=C2)O1,TZFWDZFKRBELIQ-UHFFFAOYSA-N,6-hydroxychlorzoxazone,OC1=NC2=C(C=C(O)C(Cl)=C2)O1,AGLXDWOTVQZHIQ-UHFFFAOYSA-N,Cytochrome P450 2E1,0.52,
Mefloquine,OC(C1=CC(C(F)(F)F)=NC2=C1C=CC=C2C(F)(F)F)C1CCCCN1,XEEQGYMUWCZPDN-UHFFFAOYSA-N,"2,8-bis-trifluoromethyl-4-quinoline carboxylic acid",O=C(O)C1=CC(C(F)(F)F)=NC2=C1C=CC=C2C(F)(F)F,QJTJIQBSZLFWFS-UHFFFAOYSA-N,Cytochrome P450 3A4,0.65,
Clozapine,CN1CCN(C2=NC3=CC(Cl)=CC=C3NC3=CC=CC=C23)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,Clozapine N-oxide,C[N+]1([O-])CCN(C2=NC3=C(C=CC(Cl)=C3)NC3=CC=CC=C23)CC1,OGUCZBIQSYYWEF-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 1A2, Dimethylaniline monooxygenase [N-oxide-forming] 3, Cytochrome P450 2C19, Cytochrome P450 3A5, Cytochrome P450 2D6, Cytochrome P450 2C9, Cytochrome P450 2E1",0.95,
Clozapine,CN1CCN(C2=NC3=CC(Cl)=CC=C3NC3=CC=CC=C23)CC1,QZUDBNBUXVUHMW-UHFFFAOYSA-N,Clozapine 5-N-glucuronide,CN1CCN(C2=NC3=C(C=CC(Cl)=C3)N(C3OC(C(=O)O)C(O)C(O)C3O)C3=CC=CC=C23)CC1,YWWIDMPXCSUNRD-VZWAGXQNSA-N,"UDP-glucuronosyltransferase 1-4, UDP-glucuronosyltransferase 1-3, UDP-glucuronosyltransferase 1-1, UDP-glucuronosyltransferase 2B10",0.6,
Norepinephrine,NCC(O)C1=CC(O)=C(O)C=C1,SFLSHLFXELFNJZ-QMMMGPOBSA-N,Norepinephrine sulfate,NCC(O)C1=CC(O)=C(OS(=O)(=O)O)C=C1,CVJMZWLHUCMEKO-ZETCQYMHSA-N,,0.63,
Norepinephrine,NCC(O)C1=CC(O)=C(O)C=C1,SFLSHLFXELFNJZ-QMMMGPOBSA-N,3-Methoxy-4-Hydroxyphenylglycol sulfate,COC1=C(O)C=CC(C(CO)OS(=O)(=O)O)=C1,SBKADJXSGGTEPN-UHFFFAOYSA-N,,0.46,
Mirtazapine,CN1CCN2C3=C(C=CC=N3)CC3=CC=CC=C3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N,mirtazapine-N-oxide,C[N+]1([O-])CCN2C3=C(C=CC=N3)CC3=CC=CC=C3C2C1,GAFCUVMEBFTFQJ-UHFFFAOYSA-N,Cytochrome P450 3A4,0.93,
Mirtazapine,CN1CCN2C3=C(C=CC=N3)CC3=CC=CC=C3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N,N-desmethylmirtazapine,C1=CC=C2C(=C1)CC1=C(N=CC=C1)N1CCNCC21,FGLAMNFOHWVQOH-UHFFFAOYSA-N,Cytochrome P450 3A4,0.97,
Mirtazapine,CN1CCN2C3=C(C=CC=N3)CC3=CC=CC=C3C2C1,RONZAEMNMFQXRA-UHFFFAOYSA-N,8-hydroxymirtazapine,CN1CCN2C3=NC=C(O)C=C3CC3=CC=CC=C3C2C1,DAWYIZBOUQIVNX-UHFFFAOYSA-N,"Cytochrome P450 1A2, Cytochrome P450 2D6",0.94,
Dydrogesterone,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,"InChI=1S/C21H28O2/c1-13(22)17-6-7-18-16-5-4-14-12-15(23)8-10-20(14,2)19(16)9-11-21(17,18)3/h4-5,12,16-19H,6-11H2,1-3H3/t16-,17+,18-,19+,20+,21+/m0/s1",20-dihydrodydrogesterone,C=C1C=C2C=CC3C(CCC4(C)C(C(C)C)CCC34)C2(C)CC1,YUDUQGLCBDGGNA-UHFFFAOYSA-N,,0.65,
Mexiletine,CC1=C(OCC(C)N)C(C)=CC=C1,VLPIATFUUWWMKC-UHFFFAOYSA-N,2-hydroxymexiletine,CC1=C(OCC(C)N)C(CO)=CC=C1,XMJYSMLLWRQQAE-UHFFFAOYSA-N,"Cytochrome P450 1A2, Cytochrome P450 2D6",0.77,
Mexiletine,CC1=C(OCC(C)N)C(C)=CC=C1,VLPIATFUUWWMKC-UHFFFAOYSA-N,p-hydroxymexiletine,CC1=C(OCC(C)N)C(C)=CC(O)=C1,YWOSWRCXWBDSRQ-UHFFFAOYSA-N,"Cytochrome P450 1A2, Cytochrome P450 2D6",0.85,
Tacrine,NC1=C2CCCCC2=NC2=CC=CC=C12,YLJREFDVOIBQDA-UHFFFAOYSA-N,1-hydroxytacrine,N=C1C2=C(CCCC2O)NC2=CC=CC=C12,HLVVITIHAZBPKB-UHFFFAOYSA-N,Cytochrome P450 1A2,0.58,
Valrubicin,CCCCC(=O)OCC(=O)C1(O)CC2=C(O)C3=C(C(=O)C4=C(OC)C=CC=C4C3=O)C(O)=C2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,N-trifluoroacetyladriamycinol,COC1=CC=CC2=C1C(=O)C1=C(C2=O)C(O)=C2CC(O)(C(O)CO)CC(OC3CC(N=C(O)C(F)(F)F)C(O)C(C)O3)C2=C1O,TWMWXCYMYAQOTO-UHFFFAOYSA-N,,0.88,
Valrubicin,CCCCC(=O)OCC(=O)C1(O)CC2=C(O)C3=C(C(=O)C4=C(OC)C=CC=C4C3=O)C(O)=C2C(OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C1,ZOCKGBMQLCSHFP-KQRAQHLDSA-N,N-trifluoroacetyladriamycin,COC1=CC=CC2=C1C(=O)C1=C(C2=O)C(O)=C2CC(O)(C(=O)CO)CC(OC3CC(NC(=O)C(F)(F)F)C(O)C(C)O3)C2=C1O,RQIOYWADAKTIJC-XUKKXQNXSA-N,,0.99,
Digoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,LTMHDMANZUZIPE-PUGKRICDSA-N,Dihydrodigoxin,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7COC(=O)C7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,,,0.71,
Carisoprodol,CCCC(C)(COC(N)=O)COC(=O)NC(C)C,OFZCIYFFPZCNJE-UHFFFAOYSA-N,Meprobamate,CCCC(C)(COC(N)=O)COC(N)=O,NPPQSCRMBWNHMW-UHFFFAOYSA-N,Cytochrome P450 2C19,0.72,
Progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,RJKFOVLPORLFTN-LEKSSAKUSA-N,6β-Hydroxyprogesterone,CC(=O)C1CCC2C3CC(O)C4=CC(=O)CCC4(C)C3CCC12C,PWCLWZOSAFOXFL-UHPWKVKZSA-N,Cytochrome P450 3A4,0.73,
Progesterone,CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,RJKFOVLPORLFTN-LEKSSAKUSA-N,Pregnanolone,CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,,,0.42,
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(C(F)(F)F)=C(Cl)C=C3)C=C2)=C1,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Sorafenib N-oxide,CNC(=O)C1=[N+]([O-])C=CC(OC2=CC=C(NC(=O)NC3=CC=C(Cl)C(C(F)(F)F)=C3)C=C2)=C1,,Cytochrome P450 3A4,0.88,
Sorafenib,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(C(F)(F)F)=C(Cl)C=C3)C=C2)=C1,MLDQJTXFUGDVEO-UHFFFAOYSA-N,Sorafenib beta-D-Glucuronide,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)N(C3=CC(C(F)(F)F)=C(Cl)C=C3)C3OC(C(=O)O)C(O)C(O)C3O)C=C2)=C1,HALZWBPBJOJUOZ-UHFFFAOYSA-N,UDP-glucuronosyltransferase 1-9,0.53,
Griseofulvin,COC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(OC)=C1Cl,DDUHZTYCFQRHIY-RBHXEPJQSA-N,6-methyl-griseofulvin,COC1=CC(=O)CC(C)C12OC1=C(C2=O)C(OC)=CC(C)=C1Cl,QNPINWFXONNRKM-XLFHBGCDSA-N,,0.97,
Eszopiclone,CN1CCN(C(=O)OC2C3=NC=CN=C3C(=O)N2C2=NC=C(Cl)C=C2)CC1,GBBSUAFBMRNDJC-INIZCTEOSA-N,Zopiclone N-oxide,C[N+]1([O-])CCN(C(=O)OC2C3=C(N=CC=N3)C(=O)N2C2=NC=C(Cl)C=C2)CC1,IPTIKKTXLHVRKN-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 2E1",0.98,
Alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,VREFGVBLTWBCJP-UHFFFAOYSA-N,4-hydroxyalprazolam,CC1=NN=C2C(O)N=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,CEYGCFLPQFNPST-UHFFFAOYSA-N,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 2C9",0.87,
Alprazolam,CC1=NN=C2CN=C(C3=CC=CC=C3)C3=C(C=CC(Cl)=C3)N12,VREFGVBLTWBCJP-UHFFFAOYSA-N,alpha-Hydroxyalprazolam,OCC1=NN=C2CN=C(C3=CC=CC=C3)C3=CC(Cl)=CC=C3N12,ZURUZYHEEMDQBU-UHFFFAOYSA-N,"Cytochrome P450 2C9, Cytochrome P450 3A5, Cytochrome P450 3A4",0.93,
Rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,YASAKCUCGLMORW-UHFFFAOYSA-N,Phenoxyacetic acid derivative of rosiglitazone,O=C(O)COC1=CC=C(CC2SC(=O)NC2=O)C=C1,SXAASESEPRXRTR-UHFFFAOYSA-N,,0.71,
Rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,YASAKCUCGLMORW-UHFFFAOYSA-N,N-Desmethylrosiglitazone,O=C1N=C(O)C(CC2=CC=C(OCCNC3=CC=CC=N3)C=C2)S1,ZJQTVMXUIGXRMR-UHFFFAOYSA-N,"Cytochrome P450 2C8, Cytochrome P450 2C9",0.56,
Rosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)NC2=O)C=C1)C1=CC=CC=N1,YASAKCUCGLMORW-UHFFFAOYSA-N,para-Hydroxyrosiglitazone,CN(CCOC1=CC=C(CC2SC(=O)N=C2O)C=C1)C1=NC=C(O)C=C1,AGQGGZNSVNKGDU-UHFFFAOYSA-N,"Cytochrome P450 2C8, Cytochrome P450 2C9",0.6,
